"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.712544318E0,-5.430648804E0,-1.813659668E-1,7.751220703E0,9.466058442E0
1.717518684E0,-5.579086304E0,-6.063385010E-1,7.172424316E0,9.107003950E0
1.722523567E0,-5.336669922E0,-4.932098389E-1,6.013641357E0,8.055258169E0
1.727528449E0,-4.935043335E0,-1.831512451E-1,7.873336792E0,9.293956603E0
1.732533332E0,-4.891357422E0,-3.717041016E-1,6.228515625E0,7.928300465E0
1.737538215E0,-5.538986206E0,-6.344604492E-1,6.764221191E0,8.765705709E0
1.742512580E0,-5.712570190E0,-6.201019287E-1,7.569869995E0,9.503731705E0
1.747517463E0,-5.696411133E0,-6.177062988E-1,4.824310303E0,7.490302448E0
1.752522346E0,-5.129577637E0,-9.936523438E-2,6.587051392E0,8.349352443E0
1.757527229E0,-5.320510864E0,-3.585357666E-1,6.994659424E0,8.795546840E0
1.762501594E0,-5.322311401E0,-3.830718994E-1,5.510848999E0,7.670932109E0
1.767506477E0,-4.906311035E0,-2.304382324E-1,7.295135498E0,8.794543290E0
1.772511359E0,-5.181655884E0,-5.446777344E-1,5.902313232E0,7.872962151E0
1.777485725E0,-4.964981079E0,-2.603759766E-1,5.640731812E0,7.519088252E0
1.782490608E0,-4.975753784E0,-2.986755371E-1,6.881530762E0,8.497222983E0
1.787403938E0,-5.213378906E0,-5.363006592E-1,4.704605103E0,7.042744294E0
1.792347785E0,-4.592681885E0,-5.207824707E-2,6.001068115E0,7.557000567E0
1.797322151E0,-4.774032593E0,-4.584960938E-1,6.271011353E0,7.894757073E0
1.802327033E0,-4.948822021E0,-5.027770996E-1,4.800369263E0,6.912826431E0
1.807331916E0,-4.562744141E0,-1.197052002E-1,6.586456299E0,8.013386925E0
1.812336799E0,-4.924270630E0,-5.057678223E-1,5.077499390E0,7.091208809E0
1.817341682E0,-4.700408936E0,-2.130889893E-1,4.657318115E0,6.620412608E0
1.822346565E0,-4.631576538E0,1.496887207E-2,6.075286865E0,7.639426405E0
1.827351447E0,-5.037994385E0,-6.524658203E-2,3.893569946E0,6.367537315E0
1.832356330E0,-4.906311035E0,4.016265869E-1,5.010467529E0,7.024099711E0
1.837361213E0,-5.272033691E0,2.424163818E-1,5.713165283E0,7.777747907E0
1.842366096E0,-5.514450073E0,3.022613525E-1,4.552581787E0,7.157270602E0
1.847370979E0,-5.205596924E0,8.050537109E-1,6.472122192E0,8.344741846E0
1.852375861E0,-5.814910889E0,4.596862793E-1,4.931457520E0,7.638309590E0
1.857380744E0,-5.813720703E0,5.021820068E-1,4.042602539E0,7.098885157E0
1.862385627E0,-5.547958374E0,5.069732666E-1,6.130950928E0,8.284046312E0
1.867390510E0,-6.053741455E0,5.386352539E-2,4.636367798E0,7.625391350E0
1.872395393E0,-5.792175293E0,3.591308594E-1,5.619186401E0,8.077965425E0
1.877400276E0,-6.127365112E0,2.424163818E-1,5.890335083E0,8.502906345E0
1.882405158E0,-6.691192627E0,1.131286621E-1,3.335128784E0,7.477161284E0
1.887410041E0,-6.509231567E0,3.776855469E-1,5.334274292E0,8.424204662E0
1.892414924E0,-7.241867065E0,-1.197052002E-1,5.477935791E0,9.081120441E0
1.897419807E0,-7.381927490E0,-5.986022949E-2,4.973953247E0,8.901496932E0
1.902424690E0,-7.284957886E0,-6.164550781E-2,6.721725464E0,9.912416697E0
1.907429572E0,-7.747039795E0,-4.884185791E-1,4.832092285E0,9.143538382E0
1.912434455E0,-7.612960815E0,-3.268127441E-1,5.342056274E0,9.305995067E0
1.917439338E0,-7.885894775E0,-5.363006592E-1,6.681625366E0,1.034983441E1
1.922413703E0,-8.082229614E0,-6.081237793E-1,4.829696655E0,9.434946733E0
1.927418586E0,-8.107360840E0,-6.715698242E-1,6.450576782E0,1.038220818E1
1.932423469E0,-9.670776367E0,-9.576873779E-1,6.307525635E0,1.158559279E1
1.937397834E0,-9.261962891E0,-4.872131348E-1,3.749313354E0,1.000393342E1
1.942402717E0,-8.999206543E0,-5.877838135E-1,6.327880859E0,1.101695441E1
1.947407600E0,-8.945938110E0,-9.253540039E-1,6.916854858E0,1.134587898E1
1.952412483E0,-8.887878418E0,-1.098937988E0,7.225708008E0,1.150708059E1
1.957417365E0,-9.422973633E0,-9.953918457E-1,7.392700195E0,1.201812187E1
1.962391731E0,-9.427169800E0,-1.185729980E0,4.378997803E0,1.046198393E1
1.967396613E0,-9.138076782E0,-8.577270508E-1,6.630737305E0,1.132284506E1
1.972401496E0,-9.309249878E0,-8.918457031E-1,8.058288574E0,1.234477771E1
1.977406379E0,-9.673767090E0,-6.045379639E-1,5.868789673E0,1.133092794E1
1.982411262E0,-9.853942871E0,-3.585357666E-1,6.640319824E0,1.188791762E1
1.987324592E0,-1.020228577E1,-6.907196045E-1,6.169860840E0,1.194281840E1
1.992298957E0,-1.012448120E1,-5.135498047E-1,6.242874146E0,1.190555881E1
1.997273322E0,-1.003410339E1,-6.440429688E-1,7.871536255E0,1.276945987E1
2.002278205E0,-1.037168884E1,-8.589172363E-1,5.896911621E0,1.196174046E1
2.007283088E0,-9.994598389E0,-4.902191162E-1,6.329666138E0,1.184048078E1
2.012287971E0,-9.959884644E0,-7.392120361E-1,6.997055054E0,1.219444611E1
2.017292854E0,-1.009155273E1,-6.883392334E-1,5.600631714E0,1.156202072E1
2.022297736E0,-9.605529785E0,-4.542999268E-1,7.299316406E0,1.207280460E1
2.027302619E0,-9.753372192E0,-7.643432617E-1,6.688796997E0,1.185126554E1
2.032307502E0,-9.453506470E0,-5.758056641E-1,5.784393311E0,1.109772692E1
2.037312385E0,-9.023147583E0,-5.805969238E-1,7.488464355E0,1.174016114E1
2.042317268E0,-9.101562500E0,-7.745208740E-1,5.933425903E0,1.089237648E1
2.047322151E0,-8.702926636E0,-5.267181396E-1,6.415863037E0,1.082504792E1
2.052327033E0,-8.494033813E0,-5.871734619E-1,7.356781006E0,1.125236019E1
2.057331916E0,-8.623916626E0,-5.817871094E-1,5.535995483E0,1.026438796E1
2.062336799E0,-8.129516602E0,-2.274475098E-1,6.899490356E0,1.066507101E1
2.067341682E0,-8.373123169E0,-4.854278564E-1,6.418258667E0,1.056119672E1
2.072346565E0,-8.307281494E0,-1.622009277E-1,5.292388916E0,9.851224056E0
2.077351447E0,-8.109756470E0,1.472473145E-1,6.964736938E0,1.069099586E1
2.082356330E0,-8.494628906E0,2.633666992E-2,5.151123047E0,9.934459347E0
2.087361213E0,-8.351577759E0,2.316436768E-1,5.346252441E0,9.918917533E0
2.092366096E0,-8.288131714E0,1.436462402E-1,6.611587524E0,1.060315289E1
2.097340461E0,-8.597579956E0,-1.424560547E-1,4.704605103E0,9.801631701E0
2.102345344E0,-8.182189941E0,8.558654785E-2,6.236297607E0,1.028819543E1
2.107350227E0,-8.432983398E0,-3.070526123E-1,5.932830811E0,1.031542397E1
2.112324592E0,-8.455123901E0,-1.939239502E-1,4.636962891E0,9.645110240E0
2.117329475E0,-8.215698242E0,-5.865478516E-2,6.585845947E0,1.052969633E1
2.122334358E0,-8.602371216E0,-3.393707275E-1,5.072708130E0,9.992413662E0
2.127339240E0,-8.395874023E0,-2.094879150E-1,5.154113770E0,9.853906563E0
2.132313606E0,-8.166030884E0,-2.867126465E-1,6.618774414E0,1.051543814E1
2.137318488E0,-8.424591064E0,-5.033874512E-1,4.677078247E0,9.648947842E0
2.142323371E0,-7.987060547E0,-2.579803467E-1,5.950790405E0,9.963513260E0
2.147328254E0,-8.200134277E0,-5.829925537E-1,6.047760010E0,1.020575738E1
2.152302619E0,-8.376113892E0,-5.476684570E-1,4.494522095E0,9.521552054E0
2.157307502E0,-8.109161377E0,-3.435668945E-1,6.535568237E0,1.042066162E1
2.162312385E0,-8.579025269E0,-5.518646240E-1,5.402511597E0,1.015339158E1
2.167317268E0,-8.440155029E0,-2.172698975E-1,4.929656982E0,9.776755141E0
2.172291633E0,-8.333618164E0,-1.203155518E-1,6.487686157E0,1.056190036E1
2.177296516E0,-8.765777588E0,-2.178649902E-1,4.580703735E0,9.892884745E0
2.182301399E0,-8.485656738E0,2.388153076E-1,5.751464844E0,1.025391393E1
2.187214729E0,-8.565856934E0,6.584167480E-2,6.089645386E0,1.051009139E1
2.192189094E0,-8.812454224E0,3.231811523E-2,4.299392700E0,9.805364424E0
2.197163459E0,-8.469482422E0,2.573699951E-1,6.257843018E0,1.053370642E1
2.202168342E0,-8.879501343E0,-6.823730469E-2,5.320510864E0,1.035171659E1
2.207173225E0,-8.728057861E0,1.454467773E-1,4.727951050E0,9.927420104E0
2.212178108E0,-8.576034546E0,1.029510498E-1,6.562500000E0,1.079932284E1
2.217182990E0,-8.809463501E0,-1.364746094E-1,4.723159790E0,9.996674992E0
2.222187873E0,-8.429382324E0,2.017059326E-1,5.485122681E0,1.005891358E1
2.227192756E0,-8.364151001E0,6.105041504E-2,6.157882690E0,1.038663893E1
2.232197639E0,-8.580215454E0,3.231811523E-2,4.332901001E0,9.612240778E0
2.237202522E0,-8.209716797E0,2.795257568E-1,6.037582397E0,1.019460572E1
2.242207404E0,-8.649658203E0,-2.873229980E-2,5.322906494E0,1.015631558E1
2.247212287E0,-8.643066406E0,1.556243896E-1,4.373611450E0,9.687894145E0
2.252217170E0,-8.437164307E0,2.136840820E-1,6.257247925E0,1.050640538E1
2.257222053E0,-8.753799438E0,-3.651428223E-2,4.583099365E0,9.881049423E0
2.262226936E0,-8.619720459E0,2.208709717E-1,5.046981812E0,9.991015473E0
2.267231818E0,-8.672988892E0,2.442016602E-1,6.044754028E0,1.057447030E1
2.272236701E0,-9.077621460E0,1.077423096E-1,4.267669678E0,1.003134210E1
2.277241584E0,-8.726867676E0,3.890533447E-1,5.937622070E0,1.056243049E1
2.282246467E0,-9.044097900E0,3.710937500E-2,5.693405151E0,1.068699893E1
2.287251350E0,-9.042297363E0,1.328735352E-1,4.621414185E0,1.015570116E1
2.292256233E0,-8.833404541E0,1.658020020E-1,6.552932739E0,1.099988425E1
2.297230598E0,-9.106948853E0,-2.017059326E-1,4.935653687E0,1.036039961E1
2.302235481E0,-8.887283325E0,-1.604156494E-1,5.017654419E0,1.020717365E1
2.307240363E0,-8.742431641E0,-2.334289551E-1,6.648696899E0,1.098588961E1
2.312245246E0,-9.133880615E0,-3.202209473E-1,5.004486084E0,1.041994230E1
2.317250129E0,-8.921386719E0,-1.855468750E-2,6.341049194E0,1.094533646E1
2.322224494E0,-9.292495728E0,-3.106536865E-1,6.493667603E0,1.134084219E1
2.327229377E0,-9.382278442E0,-1.358642578E-1,4.832092285E0,1.055436989E1
2.332234260E0,-9.155426025E0,-2.574157715E-2,6.496063232E0,1.122592205E1
2.337239143E0,-9.548675537E0,-3.238220215E-1,5.377380371E0,1.096349784E1
2.342213508E0,-9.402633667E0,-2.268524170E-1,5.160110474E0,1.072789457E1
2.347218391E0,-9.344573975E0,-2.867126465E-1,6.554122925E0,1.141752137E1
2.352223274E0,-9.646835327E0,-3.812713623E-1,4.735137939E0,1.075306147E1
2.357228156E0,-9.394851685E0,-9.097290039E-2,5.706573486E0,1.099256545E1
2.362233039E0,-9.639053345E0,-2.256469727E-1,6.117187500E0,1.141850467E1
2.367207404E0,-9.816818237E0,-1.131286621E-1,4.528625488E0,1.081162186E1
2.372212287E0,-9.563644409E0,1.340789795E-1,6.178237915E0,1.138647862E1
2.377217170E0,-9.850936890E0,-7.362365723E-2,5.379165649E0,1.122416149E1
2.382222053E0,-9.662399292E0,5.566406250E-2,4.900329590E0,1.083412611E1
2.387135383E0,-9.417587280E0,5.386352539E-3,6.408081055E0,1.139098249E1
2.392079231E0,-9.642654419E0,-1.735839844E-1,4.722564697E0,1.073841389E1
2.397053596E0,-9.329010010E0,1.053466797E-1,5.416885376E0,1.078814965E1
2.402058479E0,-9.382278442E0,-7.421875000E-2,6.019622803E0,1.114757892E1
2.407063361E0,-9.661209106E0,-8.499145508E-2,4.498703003E0,1.065760356E1
2.412068244E0,-9.339782715E0,1.801605225E-1,6.126754761E0,1.117144229E1
2.417073127E0,-9.727645874E0,-4.069519043E-2,5.492904663E0,1.117142569E1
2.422078010E0,-9.714477539E0,1.897430420E-1,4.574127197E0,1.073916737E1
2.427082893E0,-9.549865723E0,2.549896240E-1,6.263824463E0,1.142367944E1
2.432087776E0,-9.816223145E0,1.239013672E-1,4.742919922E0,1.090270048E1
2.437092658E0,-9.657012939E0,3.651123047E-1,5.109222412E0,1.093139330E1
2.442097541E0,-9.659408569E0,2.328338623E-1,5.924453735E0,1.133391096E1
2.447102424E0,-9.917984009E0,1.574249268E-1,4.100067139E0,1.073320735E1
2.452107307E0,-9.636062622E0,3.375854492E-1,5.567123413E0,1.113375632E1
2.457112190E0,-9.994003296E0,1.914978027E-2,5.296569824E0,1.131079663E1
2.462117072E0,-9.981430054E0,1.526336670E-1,4.239532471E0,1.084554648E1
2.467121955E0,-9.711486816E0,1.825561523E-1,6.111801147E0,1.147608018E1
2.472126838E0,-9.919174194E0,-7.481384277E-2,4.725555420E0,1.098756060E1
2.477131721E0,-9.606735229E0,8.319091797E-2,4.927871704E0,1.079723122E1
2.482136604E0,-9.363723755E0,9.875488281E-2,6.121978760E0,1.118783710E1
2.487141486E0,-9.652221680E0,1.107330322E-1,4.205413818E0,1.052915716E1
2.492146369E0,-9.414001465E0,3.806762695E-1,5.371398926E0,1.084528766E1
2.497151252E0,-9.796478271E0,7.960510254E-2,5.269638062E0,1.112413632E1
2.502125617E0,-9.996383667E0,2.376251221E-1,3.981552124E0,1.076275566E1
2.507130500E0,-9.719268799E0,3.435668945E-1,5.917266846E0,1.138403580E1
2.512135383E0,-9.953887939E0,1.149291992E-1,4.641754150E0,1.098357753E1
2.517140266E0,-9.773727417E0,1.496429443E-1,4.449630737E0,1.073998856E1
2.522145149E0,-9.567825317E0,1.005554199E-1,6.054336548E0,1.132291410E1
2.527150031E0,-9.861114502E0,-3.651428223E-2,4.367019653E0,1.078488633E1
2.532124397E0,-9.405029297E0,1.520385742E-1,5.398925781E0,1.084555630E1
2.537129279E0,-9.463684082E0,-2.992248535E-2,5.747879028E0,1.107250311E1
2.542134162E0,-9.487625122E0,-2.395629883E-3,4.267669678E0,1.040327067E1
2.547139045E0,-9.088989258E0,1.484375000E-1,6.108810425E0,1.095213788E1
2.552143928E0,-9.306854248E0,-6.344604492E-2,5.116409302E0,1.062069704E1
2.557118293E0,-9.179962158E0,1.424560547E-1,4.498107910E0,1.022374558E1
2.562123176E0,-9.087188721E0,2.106933594E-1,5.935821533E0,1.085612121E1
2.567097541E0,-9.461883545E0,1.107330322E-1,4.034835815E0,1.028685579E1
2.572102424E0,-9.194931030E0,4.554901123E-1,4.909912109E0,1.043366977E1
2.577107307E0,-9.342773438E0,2.597656250E-1,5.512054443E0,1.085069758E1
2.582112190E0,-9.665390015E0,1.717834473E-1,4.039611816E0,1.047700994E1
2.587025520E0,-9.353546143E0,3.944396973E-1,5.846038818E0,1.103723598E1
2.591969367E0,-9.658203125E0,7.661437988E-2,5.109222412E0,1.092661480E1
2.596943733E0,-9.501388550E0,2.172698975E-1,4.399948120E0,1.047297160E1
2.601948615E0,-9.325408936E0,1.987152100E-1,6.259643555E0,1.123324873E1
2.606953498E0,-9.570816040E0,-6.164550781E-2,4.644149780E0,1.063825395E1
2.611958381E0,-9.270950317E0,1.640014648E-1,5.107437134E0,1.058599690E1
2.616963264E0,-9.227249146E0,9.097290039E-2,6.053741455E0,1.103622166E1
2.621968147E0,-9.566635132E0,3.291320801E-2,4.280227661E0,1.048055055E1
2.626973029E0,-9.250595093E0,2.585754395E-1,5.770629883E0,1.090598643E1
2.631977912E0,-9.645645142E0,-4.908752441E-2,5.345062256E0,1.102771827E1
2.636982795E0,-9.706100464E0,1.795654297E-1,4.354461670E0,1.063964127E1
2.641987678E0,-9.569625854E0,2.172698975E-1,6.071701050E0,1.133536496E1
2.646992561E0,-9.895233154E0,-3.831481934E-2,4.614227295E0,1.091825081E1
2.651997443E0,-9.612121582E0,1.041412354E-1,4.934448242E0,1.080520736E1
2.657002326E0,-9.358932495E0,6.703186035E-2,6.186614990E0,1.121910494E1
2.662007209E0,-9.614517212E0,-7.542419434E-2,4.418502808E0,1.058148369E1
2.667012092E0,-9.179367065E0,1.520385742E-1,5.898712158E0,1.091231875E1
2.672016975E0,-9.330200195E0,-1.005554199E-1,5.931640625E0,1.105654139E1
2.677021858E0,-9.302673340E0,5.447387695E-2,4.485534668E0,1.032776452E1
2.682026740E0,-9.006393433E0,2.525939941E-1,6.311111450E0,1.100041154E1
2.687031623E0,-9.337982178E0,1.280822754E-1,5.032608032E0,1.060855597E1
2.692036506E0,-9.278732300E0,3.142395020E-1,4.751892090E0,1.042948215E1
2.697041389E0,-9.163208008E0,2.454071045E-1,6.242874146E0,1.109045009E1
2.702046272E0,-9.464874268E0,7.841491699E-2,4.459793091E0,1.046325706E1
2.707051154E0,-9.053680420E0,3.118438721E-1,5.656295776E0,1.067989034E1
2.712025520E0,-9.121902466E0,-1.556396484E-2,6.025009155E0,1.093206669E1
2.717030402E0,-9.244018555E0,1.376342773E-2,4.460403442E0,1.026388169E1
2.722035285E0,-8.902832031E0,2.112884521E-1,6.468536377E0,1.100668087E1
2.727040168E0,-9.296691895E0,-1.161193848E-1,5.500671387E0,1.080274732E1
2.732045051E0,-9.133880615E0,7.003784180E-2,4.868606567E0,1.035065265E1
2.737019416E0,-8.984848022E0,3.411865234E-2,6.475723267E0,1.107536229E1
2.742024299E0,-9.290695190E0,-1.257019043E-1,4.627395630E0,1.038005821E1
2.747029182E0,-8.986038208E0,1.675872803E-1,5.314529419E0,1.044132133E1
2.752034065E0,-8.879501343E0,5.386352539E-2,5.814315796E0,1.061389248E1
2.757038947E0,-9.009979248E0,-1.316833496E-2,4.092880249E0,9.896038005E0
2.762013313E0,-8.723266602E0,2.388153076E-1,5.968750000E0,1.057252995E1
2.767018195E0,-9.195526123E0,-4.196166992E-3,5.403121948E0,1.066543225E1
2.772023078E0,-9.147644043E0,1.879425049E-1,4.557357788E0,1.022175249E1
2.777027961E0,-8.869323730E0,1.173095703E-1,6.357803345E0,1.091330969E1
2.782032844E0,-9.100952148E0,-1.885375977E-1,4.608245850E0,1.020288225E1
2.786946174E0,-8.859146118E0,-4.309082031E-2,5.171478271E0,1.025819254E1
2.791890022E0,-8.786117554E0,-2.011108398E-1,6.209365845E0,1.076069382E1
2.796864387E0,-9.041702271E0,-3.303985596E-1,4.284423828E0,1.001088561E1
2.801869270E0,-8.587997437E0,-1.388702393E-1,5.955581665E0,1.045188681E1
2.806874152E0,-8.850173950E0,-4.752502441E-1,5.710769653E0,1.054344971E1
2.811879035E0,-8.772949219E0,-2.507934570E-1,4.671081543E0,9.942159631E0
2.816883918E0,-8.464096069E0,-1.388702393E-1,6.514617920E0,1.068178140E1
2.821888801E0,-8.754394531E0,-3.256072998E-1,4.906921387E0,1.004108168E1
2.826893684E0,-8.596374512E0,-1.598205566E-1,5.065536499E0,9.979121072E0
2.831898567E0,-8.566452026E0,-3.411865234E-2,6.344635010E0,1.066019033E1
2.836903449E0,-8.966278076E0,-4.370117188E-2,4.233551025E0,9.915594113E0
2.841908332E0,-8.619125366E0,2.765350342E-1,5.506057739E0,1.023144494E1
2.846913215E0,-8.841781616E0,3.770446777E-2,5.518630981E0,1.042275452E1
2.851918098E0,-8.831008911E0,1.155242920E-1,4.171890259E0,9.767534621E0
2.856922981E0,-8.543701172E0,2.603759766E-1,6.223129272E0,1.057307729E1
2.861927863E0,-8.853164673E0,6.764221191E-2,4.743515015E0,1.004410448E1
2.866932746E0,-8.709503174E0,2.813262939E-1,4.291610718E0,9.713522151E0
2.871937629E0,-8.623321533E0,2.884979248E-1,5.676055908E0,1.032775464E1
2.876942512E0,-8.966888428E0,1.460418701E-1,3.800796509E0,9.740250018E0
2.881947395E0,-8.601760864E0,4.806365967E-1,5.135559082E0,1.002971927E1
2.886952277E0,-8.764572144E0,2.280426025E-1,5.476135254E0,1.033720395E1
2.891957160E0,-8.924392700E0,1.550292969E-1,3.827133179E0,9.711630528E0
2.896931526E0,-8.561660767E0,3.339843750E-1,5.753860474E0,1.032087646E1
2.901936408E0,-8.856155396E0,-1.795959473E-2,4.861419678E0,1.010273291E1
2.906941291E0,-8.575439453E0,1.382598877E-1,4.467575073E0,9.670393200E0
2.911915656E0,-8.351577759E0,8.978271484E-2,6.213546753E0,1.040985472E1
2.916920539E0,-8.579620361E0,-1.011505127E-1,4.289810181E0,9.592840474E0
2.921925422E0,-8.181579590E0,1.418609619E-1,5.182846069E0,9.686086026E0
2.926930305E0,-8.139694214E0,-6.576538086E-3,5.891525269E0,1.004812098E1
2.931904670E0,-8.274963379E0,-9.996032715E-2,4.146759033E0,9.256382742E0
2.936909553E0,-7.857177734E0,9.516906738E-2,5.998077393E0,9.885404974E0
2.941914436E0,-8.195953369E0,-1.777648926E-1,5.301361084E0,9.762667736E0
2.946919318E0,-8.047515869E0,4.908752441E-2,4.483734131E0,9.212426011E0
2.951924201E0,-7.854782104E0,9.875488281E-2,6.397308350E0,1.013079012E1
2.956898567E0,-8.150466919E0,-1.005554199E-1,4.592071533E0,9.355604917E0
2.961903449E0,-7.911636353E0,1.771697998E-1,4.997299194E0,9.359400523E0
2.966908332E0,-7.895477295E0,1.370697021E-1,5.808929443E0,9.803112317E0
2.971913215E0,-8.237243652E0,8.439636230E-2,3.640380859E0,9.006202226E0
2.976887580E0,-7.829040527E0,3.130493164E-1,5.226547241E0,9.418528097E0
2.981892463E0,-8.170806885E0,-3.591918945E-2,4.921279907E0,9.538467972E0
2.986836311E0,-8.052902222E0,7.542419434E-2,3.856460571E0,8.929009527E0
2.991810676E0,-7.754821777E0,1.059417725E-1,5.870574951E0,9.726876925E0
2.996785041E0,-8.015792847E0,-1.203155518E-1,4.170104980E0,9.036436595E0
3.001789924E0,-7.787139893E0,5.087280273E-2,4.323333740E0,8.906927101E0
3.006794807E0,-7.714111328E0,-2.813720703E-2,5.756256104E0,9.625112447E0
3.011799690E0,-8.045715332E0,-1.101379395E-1,3.790023804E0,8.894377213E0
3.016804572E0,-7.705734253E0,1.879425049E-1,5.219955444E0,9.309221106E0
3.021809455E0,-8.064270020E0,-1.017608643E-1,5.105636597E0,9.545173193E0
3.026814338E0,-8.243240356E0,-7.362365723E-2,3.682281494E0,9.028600612E0
3.031819221E0,-7.974487305E0,5.386352539E-2,5.909484863E0,9.925591186E0
3.036824104E0,-8.336608887E0,-2.687530518E-1,4.716583252E0,9.582141384E0
3.041828986E0,-8.142684937E0,-1.939239502E-1,4.559158325E0,9.334176402E0
3.046833869E0,-7.982864380E0,-2.442016602E-1,6.226715088E0,1.012707949E1
3.051838752E0,-8.096588135E0,-4.136047363E-1,4.205413818E0,9.132979453E0
3.056843635E0,-7.517196655E0,-3.196258545E-1,5.306747437E0,9.207169739E0
3.061848518E0,-8.174407959E0,-2.292480469E-1,6.969528198E0,1.074466488E1
3.066853401E0,-8.766372681E0,1.532287598E-1,4.492126465E0,9.851495785E0
3.071858283E0,-7.933181763E0,2.106933594E-1,3.951629639E0,8.865390086E0
3.076863166E0,-7.937973022E0,-1.334838867E-1,5.394729614E0,9.598559333E0
3.081868049E0,-7.888900757E0,1.526336670E-1,5.893325806E0,9.848316670E0
3.086872932E0,-7.911041260E0,8.619689941E-2,6.112991333E0,9.998033144E0
3.091877815E0,-8.220489502E0,-1.963195801E-1,3.751708984E0,9.038269156E0
3.096852180E0,-7.972686768E0,1.059417725E-1,5.013458252E0,9.418583842E0
3.101826545E0,-8.043914795E0,-4.548645020E-2,6.356597900E0,1.025246171E1
3.106831428E0,-8.398254395E0,-1.304779053E-1,4.465789795E0,9.512674695E0
3.111836311E0,-7.991241455E0,1.424560547E-1,6.171646118E0,1.009799235E1
3.116841193E0,-8.289321899E0,-1.496429443E-1,5.359420776E0,9.872114344E0
3.121815559E0,-8.365341187E0,0.000000000E0,4.470565796E0,9.484982430E0
3.126820442E0,-8.201339722E0,2.514648438E-2,6.661865234E0,1.056612767E1
3.131825324E0,-8.455718994E0,-2.166748047E-1,4.939834595E0,9.795309975E0
3.136799690E0,-8.257003784E0,-7.542419434E-2,5.407302856E0,9.870295055E0
3.141804572E0,-8.122924805E0,-1.244964600E-1,6.569686890E0,1.044787981E1
3.146809455E0,-8.410232544E0,-2.178649902E-1,4.538803101E0,9.559299670E0
3.151814338E0,-8.025955200E0,8.380126953E-2,6.213546753E0,1.015042574E1
3.156788703E0,-8.262390137E0,-1.424560547E-1,5.967544556E0,1.019308454E1
3.161793586E0,-8.395874023E0,5.146789551E-2,4.482543945E0,9.517696664E0
3.166798469E0,-8.176193237E0,2.926940918E-1,6.478103638E0,1.043559449E1
3.171772834E0,-8.462310791E0,7.661437988E-2,4.983535767E0,9.821008218E0
3.176777717E0,-8.274368286E0,1.861419678E-1,5.039199829E0,9.689858321E0
3.181782600E0,-8.024169922E0,2.148742676E-1,6.482894897E0,1.031801338E1
3.186695930E0,-8.221694946E0,1.149291992E-1,4.370010376E0,9.311630749E0
3.191639777E0,-7.882308960E0,4.070129395E-1,5.824493408E0,9.809239396E0
3.196614143E0,-8.023574829E0,1.652069092E-1,5.991485596E0,1.001513585E1
3.201619026E0,-8.167221069E0,2.208709717E-1,4.340087891E0,9.251413237E0
